metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;total (média 10 nós)
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323746;50277458;mean;556,786946;182,990877;31,230307;4662,970571;6,37146;6,722127;14319,92447;459,036814;5212,644625;10,468509;2544,914671
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323776;50277459;mean;765,933886;179,202151;32,251544;4572,120458;6,562973;7,126847;14130,23129;493,720893;5619,127021;16,312396;2582,258946
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323806;50277460;mean;978,764953;168,541149;28,277583;4892,242399;6,826848;6,693686;14479,77643;522,168739;5837,964453;19,159804;2694,041605
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323836;50277461;mean;1652,938448;162,047701;24,202356;5031,526155;6,502048;6,281859;14166,14852;691,79137;6084,460684;11,161141;2783,706029
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323866;50277462;mean;1820,14682;128,268373;37,75565;4958,539064;6,122562;6,087947;14756,24777;583,620652;6536,132944;9,517969;2884,243975
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323896;50277463;mean;1984,626566;206,124137;34,839391;4666,241996;6,086908;6,300487;13597,24345;457,570348;6570,46494;12,435089;2754,193331
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323926;50277464;mean;1901,168999;199,494264;39,648681;4320,426193;6,188224;6,237228;14316,71405;451,753187;5886,578998;12,537803;2714,074763
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323956;50277465;mean;1849,631492;217,283012;26,702286;3940,508223;6,690294;7,049851;14664,87855;405,078649;6430,592151;7,595748;2755,601025
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508323986;50277466;mean;2817,543885;136,953213;33,348631;3770,149238;6,617638;7,444128;14465,85734;322,936884;6477,055012;7,611417;2804,551739
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324016;50277467;mean;2588,860755;422,816196;20,813218;4818,903612;6,518713;6,628044;15233,82816;272,544906;6675,067546;6,874858;3005,285601
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324046;50277468;mean;2310,092907;525,007821;27,695368;4735,95868;7,218848;6,577868;15518,26923;441,542246;7394,008877;7,963212;3097,433506
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324076;50277469;mean;2140,500748;430,324439;27,421364;5064,043578;7,124378;6,719799;15894,75865;487,681411;6966,952634;12,120664;3103,764766
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324106;50277470;mean;1944,160471;515,80797;21,819053;5226,973318;7,635131;6,522638;15659,89846;305,526914;6528,144362;27,184342;3024,367265
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324136;50277471;mean;2192,987792;469,020431;22,353041;5447,70969;7,811586;8,808123;15507,61886;468,973824;6913,637824;23,699387;3106,262056
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324166;50277472;mean;1578,425869;404,812634;16,934856;6216,228822;7,738019;8,505595;18076,05773;507,966782;7469,414978;7,411604;3429,349689
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324196;50277473;mean;1556,767283;553,412082;16,640112;7444,267956;7,428435;6,394921;17616,23294;515,459318;7195,870256;9,055048;3492,152835
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324226;50277474;mean;1473,200987;620,605097;17,09903;7030,217624;7,133304;6,012058;16700,53958;611,280133;7070,139194;14,86307;3355,109008
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324256;50277475;mean;1383,175757;662,787004;24,411027;6077,075309;6,905283;6,57027;17358,3258;483,070876;6772,933081;22,171675;3279,742608
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324286;50277476;mean;1289,658252;724,15369;23,517451;5619,549095;7,317547;6,542794;18328,77089;575,036333;6575,068074;15,61679;3316,523091
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324316;50277477;mean;1177,037204;671,787832;38,574012;5991,566743;7,411444;6,582888;18414,88941;488,017136;7707,99364;19,206239;3452,306655
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324346;50277478;mean;1018,807985;585,624625;31,851435;6423,563562;6,909265;6,280113;16833,35911;394,368396;6387,022507;24,343807;3171,213081
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324376;50277479;mean;1025,06526;658,347095;19,398428;5945,166329;7,342201;6,859341;15478,69275;414,155911;5735,304739;23,544584;2931,387664
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324406;50277480;mean;1117,503319;655,182808;16,668568;5152,72855;6,719591;6,798037;14855,00836;461,068429;5362,711701;19,822707;2765,421207
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324436;50277481;mean;797,132121;755,078515;20,196714;5613,116618;6,734037;6,456571;14707,13611;904,551013;5020,938334;9,969773;2784,13098
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324466;50277482;mean;939,566628;800,736059;20,33555;5170,485368;6,808071;7,156384;15750,87742;1716,409921;5410,926656;6,65723;2982,995929
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324496;50277483;mean;790,505097;897,743195;17,836396;4597,139421;6,490868;6,718988;15239,84305;2499,503218;5837,819707;8,351003;2990,195095
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324526;50277484;mean;917,545134;1289,857632;26,923484;5146,902023;6,414935;7,328145;14954,14636;2551,512657;6812,223213;8,915679;3172,176926
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324556;50277485;mean;935,752167;1782,136516;27,419883;5315,360843;6,648553;6,768309;14430,35744;2310,861323;6308,319223;10,858266;3113,448253
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324586;50277486;mean;710,292188;1780,576972;18,202227;4748,961681;6,245265;7,082638;13621,12554;1990,695705;5871,312066;12,956196;2876,745048
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324616;50277487;mean;812,800995;1701,497086;17,921029;4462,280444;6,357573;6,75654;14834,17359;1879,514023;5804,051616;9,965427;2953,531832
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324646;50277488;mean;576,550156;1727,279358;22,306194;4507,687325;6,503562;6,651319;16390,0526;1550,775852;6450,973749;22,191348;3126,097147
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324676;50277489;mean;776,118614;1703,74618;25,454117;4697,516526;6,602902;7,322041;17071,26998;1395,336424;6418,41985;23,69526;3212,548189
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324706;50277490;mean;587,014709;1957,658995;36,641883;4312,158465;6,558051;6,743027;15852,85694;1509,862361;7516,954891;23,951138;3181,040046
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324736;50277491;mean;553,379192;1711,212423;33,539898;4503,905066;26,051313;6,600839;16753,08935;1573,358228;7603,613902;16,021613;3278,077183
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324766;50277492;mean;713,923798;1511,638915;27,775473;3984,800041;26,766809;6,659798;16109,28026;1437,468094;7820,440812;13,951135;3165,270514
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324796;50277493;mean;534,36179;1694,446254;35,320594;3816,762059;13,982352;6,439484;15624,42739;1427,574686;7451,255018;11,715709;3061,628534
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324826;50277494;mean;609,233886;1352,629933;36,243546;3733,631792;15,68577;6,995334;16537,73378;1601,960891;7418,594894;12,157336;3132,486717
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324856;50277495;mean;799,933632;1415,935307;18,978536;3976,895722;15,240007;7,50635;16268,61311;1222,681007;7373,316996;13,812785;3111,291346
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324886;50277496;mean;687,079929;1404,145898;36,6535;3964,413718;24,800351;6,553142;15129,86392;1719,220133;6851,541421;15,401923;2983,967394
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324916;50277497;mean;600,941598;1382,664834;42,237088;3837,87549;22,484971;6,934788;16024,93384;1666,158757;7166,839888;14,025062;3076,509631
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324946;50277498;mean;785,647354;1112,60802;92,142816;3721,245091;17,556853;6,446486;14919,16542;1324,555211;6999,624114;10,271691;2898,926306
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508324976;50277499;mean;894,302372;841,199624;69,3001;3589,200922;29,099321;6,532027;14113,0183;1343,514661;6914,430912;15,423098;2781,602134
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325006;50277500;mean;670,375995;715,14249;60,739328;3604,301525;26,685544;7,048791;15030,83072;1272,974126;5971,877452;12,379197;2737,235517
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325036;50277501;mean;662,734816;819,283547;60,542871;3496,602854;6,295134;7,034293;14382,85451;1610,230091;5833,536196;10,474811;2688,958912
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325066;50277502;mean;655,087355;510,607338;94,310224;3418,269383;8,397022;6,939733;13449,71217;1354,18136;5549,917863;10,317132;2505,773958
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325096;50277503;mean;692,166215;513,833958;78,570858;3339,336392;35,299849;7,320373;13698,11181;1418,837706;5781,931862;8,712493;2557,412152
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325126;50277504;mean;654,854241;512,577443;45,518958;3257,855045;29,285183;7,339371;14092,26151;1468,409348;5744,851953;10,471631;2582,342468
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325156;50277505;mean;537,762383;519,182077;36,716089;3325,274017;7,01161;7,426418;14119,1201;1241,072432;5494,827812;8,06002;2529,645296
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325186;50277506;mean;621,365745;421,766948;77,638417;3068,80892;7,207956;7,334241;15067,4482;1122,48513;4893,626342;11,195867;2529,887777
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325216;50277507;mean;574,698387;393,724054;90,515861;3189,524303;11,129912;11,303085;14838,4826;1573,893105;4738,884206;23,95852;2544,611403
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325246;50277508;mean;639,574583;340,933772;109,528482;3144,696395;23,665197;13,677681;13701,6871;1875,467497;5094,306182;21,897222;2496,543411
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325276;50277509;mean;647,450381;405,528707;77,989982;3006,595256;24,766383;10,942016;13287,02632;1459,348447;4972,743075;10,00705;2390,239762
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325306;50277510;mean;609,326024;347,67237;64,854677;3328,024421;11,835055;11,251206;13181,75747;1792,074913;4696,007711;10,638457;2405,344231
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325336;50277511;mean;590,635638;303,432582;59,563;2937,511025;8,258486;10,017172;11946,5924;2044,278477;5189,641726;14,93307;2310,486358
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325366;50277512;mean;678,605955;311,512304;44,483936;2988,415605;15,192048;10,289429;12764,96526;1900,343374;4819,027966;14,096902;2354,693278
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325396;50277513;mean;722,390778;302,601791;32,184832;2954,66707;33,151622;7,090146;13060,32986;2029,547241;5079,957994;8,861016;2423,078235
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325426;50277514;mean;791,288453;335,32963;41,460989;2931,469973;32,62943;13,536148;13909,66011;1839,654122;5065,652187;9,00348;2496,968452
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325456;50277515;mean;661,394639;292,580744;48,047969;3328,302004;16,003804;13,404597;13123,1668;1775,244431;4448,706556;7,826299;2371,467784
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325486;50277516;mean;650,847826;380,200915;54,55864;3225,401047;13,502043;7,328684;13373,1553;1770,779508;4820,600171;15,236191;2431,161033
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325516;50277517;mean;597,841787;338,783662;43,933297;3030,517786;11,711126;9,496384;13668,47478;1668,437143;4785,247843;17,620362;2417,206417
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325546;50277518;mean;635,721886;374,892159;49,216366;2986,760719;14,357764;9,303616;13408,38513;1492,494325;4527,56662;18,933431;2351,763202
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325576;50277519;mean;589,178541;325,022731;41,015794;3192,916529;10,098786;15,420853;14231,73877;1591,881239;4231,202042;20,71685;2424,919213
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325606;50277520;mean;693,003994;243,921265;41,933376;3056,476546;19,65895;16,603918;14252,04289;1684,835011;4231,299393;12,019962;2425,179531
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325636;50277521;mean;783,359646;290,370677;38,950664;3394,149547;18,779185;7,743135;13751,20719;1250,426222;4070,72995;11,775259;2361,749148
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325666;50277522;mean;1025,36667;290,277603;38,212617;3143,888841;10,853019;10,071144;13425,83704;1161,315189;4168,076473;11,371932;2328,527053
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325696;50277523;mean;1357,685262;257,510464;24,387612;3422,4435;10,911761;9,638096;14135,29884;1132,538108;4303,217879;11,825616;2466,545714
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325726;50277524;mean;1227,825925;271,988821;24,855963;3493,495446;12,321949;13,553325;13440,03892;928,807706;4545,564853;13,617876;2397,207078
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325756;50277525;mean;1076,981545;315,143513;59,449924;3709,303485;8,526001;10,564952;14032,0646;867,040493;5439,417615;6,867772;2552,53599
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325786;50277526;mean;1194,551073;458,697992;65,715795;3666,190338;8,726925;13,382912;13037,05608;1092,787517;5311,499868;6,905371;2485,551387
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325816;50277527;mean;1055,452489;547,101055;26,599167;3666,548068;8,323029;14,683207;12658,92453;1316,994883;5325,217281;7,11694;2462,696065
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325846;50277528;mean;992,466563;366,690026;33,442133;4557,365423;7,359084;11,622885;13155,87575;1323,998489;5154,292767;7,056223;2561,016934
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325876;50277529;mean;867,654074;287,178635;31,662816;4481,897996;7,305575;12,129739;13175,98094;1283,716648;4784,41057;6,921913;2493,88589
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325906;50277530;mean;1043,506234;438,729911;51,917654;4677,028011;7,274299;7,317242;13541,391;1178,004404;5024,300474;7,383939;2597,685317
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325936;50277531;mean;1144,47256;364,022065;52,608504;4799,72783;9,761544;7,30247;13736,70578;1135,388494;4541,873559;17,706344;2580,956915
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325966;50277532;mean;1113,450467;359,387161;20,111466;4424,115798;9,889884;11,363325;13442,47002;1374,953758;4034,236555;16,24429;2480,622272
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508325996;50277533;mean;884,782074;318,541574;19,672009;4521,825163;7,548813;11,765832;13592,35982;1801,301974;4522,126135;7,846624;2568,777002
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326026;50277534;mean;758,418084;289,163921;23,099453;4117,472464;7,754599;8,616232;12819,08319;1330,979902;4993,138818;8,244644;2435,597131
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326056;50277535;mean;687,861099;304,849111;23,896324;4376,255682;26,395056;8,146171;12667,41602;1498,090803;4761,305813;23,60855;2437,782463
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326086;50277536;mean;608,861848;231,926349;21,272327;3903,439081;15,961166;8,584474;13529,32867;1461,548574;4805,44255;25,210241;2461,157528
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326116;50277537;mean;639,624569;237,402863;43,34254;3608,472746;16,571384;9,257178;14131,54669;1458,820192;4720,836723;13,494976;2487,936986
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326146;50277538;mean;516,96532;303,536067;40,052996;3619,804636;15,788855;7,18445;13634,48616;1762,030758;4392,460549;16,010594;2430,832039
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326176;50277539;mean;609,678195;321,53366;34,539413;3572,949679;12,862742;15,544055;13620,45014;1439,757579;4553,785289;16,730577;2419,783133
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326206;50277540;mean;661,149827;340,148907;35,835741;3614,553538;14,808321;15,855809;13549,9248;1368,431451;4099,699386;15,901157;2371,630893
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326236;50277541;mean;647,670811;456,23419;19,631584;4566,011437;14,811007;15,390366;13227,79901;1276,846822;3938,141524;18,346491;2418,088324
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326266;50277542;mean;600,284432;604,270589;23,504765;4260,51948;11,510935;13,329282;12975,35843;1632,791039;4168,353605;15,255707;2430,517826
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326296;50277543;mean;496,066801;993,776979;21,742301;3594,915358;25,049364;13,090089;15731,31296;1829,660367;4223,420365;11,734612;2694,07692
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326326;50277544;mean;526,539181;1389,382819;17,83019;3578,257066;21,6228;12,460671;14581,81932;1548,555547;4152,749262;21,567271;2585,078412
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326356;50277545;mean;484,134282;1383,545206;18,559366;4350,613465;26,256143;6,802487;14755,15172;2321,315983;4136,644325;21,868356;2750,489133
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326416;50277547;mean;420,096089;1112,595164;17,296601;4174,240541;24,560075;7,691383;13606,58292;2661,617464;3701,348115;16,607377;2574,263573
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326416;50277547;mean;420,096089;1112,595164;17,296601;4174,240541;24,560075;7,691383;13606,58292;2661,617464;4222,93903;16,607377;2626,422664
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326446;50277548;mean;419,296421;1092,085585;17,748548;3694,448361;24,051458;6,584325;12921,16609;2619,883076;4868,319652;8,165645;2567,174916
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326476;50277549;mean;363,073332;1304,152147;20,273666;3770,030464;9,631313;10,015206;13487,70511;2369,527679;4551,625055;18,150351;2590,418432
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326506;50277550;mean;328,382721;1265,844592;24,458076;3734,415128;7,206084;10,559949;13614,57272;2163,970689;4468,461407;17,791561;2563,566293
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326536;50277551;mean;285,431317;1084,345416;23,901224;3747,368685;6,94414;6,814675;13805,23338;2041,420327;4297,1921;16,33941;2531,499067
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326566;50277552;mean;344,742185;1051,507048;24,193295;3745,825884;12,569122;6,723671;13684,7728;1690,278198;4284,588291;8,320745;2485,352124
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326596;50277553;mean;366,243255;1196,267207;20,188799;4019,259455;17,675831;6,765593;13661,49075;1666,904034;3762,988617;8,542436;2472,632598
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326626;50277554;mean;288,446527;998,87789;16,745182;3409,428991;12,662497;7,088296;14364,90215;1573,740087;4096,01157;16,583532;2478,448672
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326656;50277555;mean;272,252889;896,095849;17,356761;3313,622283;10,830879;7,047168;13829,00283;1443,190941;4732,587175;17,399369;2453,938614
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326686;50277556;mean;240,643662;1001,142497;17,085962;3586,578736;6,592218;7,348439;14242,06873;1343,838312;4817,624454;8,253436;2527,117644
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326716;50277557;mean;221,248305;819,91159;19,129738;3426,667447;8,691304;7,631123;14525,27031;1331,159061;4162,800501;15,178702;2453,768808
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326746;50277558;mean;180,177474;875,699678;19,306535;3273,018527;16,977722;11,925392;13941,81222;1231,29273;4423,128105;19,030841;2399,236923
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326776;50277559;mean;203,528345;767,08506;16,572047;3382,445368;25,316963;11,326749;13241,59603;1176,176251;4917,482911;20,901581;2376,24313
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326806;50277560;mean;180,232859;725,617353;17,300756;3467,059884;28,232594;7,091396;12928,10555;1303,789173;5214,771537;14,289431;2388,649053
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326836;50277561;mean;215,732617;623,561231;16,962904;3615,051831;8,657997;6,905227;13128,95401;1012,666282;5204,314195;14,263791;2384,707008
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326866;50277562;mean;245,415256;733,587612;17,237811;3489,90713;7,453806;6,84308;13364,03927;901,560062;5715,36351;7,938563;2448,93461
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326896;50277563;mean;235,079784;639,187729;16,519307;3281,752812;7,681203;6,679574;13305,38561;863,048359;6075,46605;10,435675;2444,123611
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326926;50277564;mean;220,99847;592,72822;18,334989;3097,458783;10,290144;7,058545;13410,94357;841,351805;6372,830467;10,360712;2458,23557
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326956;50277565;mean;252,109017;521,048546;17,888884;3288,094546;10,491724;7,410968;13599,10934;1073,820023;6142,273214;14,673869;2492,692013
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508326986;50277566;mean;195,704368;524,113478;17,438218;2993,489077;8,341547;10,27975;13648,59369;891,117012;5845,002169;17,217525;2415,129683
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327016;50277567;mean;182,965922;491,573595;19,292978;3239,966348;8,595893;10,552289;13122,89702;745,863854;5844,074995;13,228517;2367,901141
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327046;50277568;mean;244,106222;405,436886;19,37885;3246,178693;8,235613;11,182369;12891,37957;670,071333;6204,612326;11,900556;2371,248242
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327076;50277569;mean;215,522594;399,907355;26,079657;3559,456478;8,283595;14,656954;13461,93987;591,274427;6433,69689;9,927128;2472,074495
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327106;50277570;mean;175,840095;392,580656;22,89888;3676,92268;15,340549;13,556475;13194,77604;617,149102;5784,030907;9,311953;2390,240734
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327136;50277571;mean;236,288779;349,563483;18,277789;3379,313642;17,689791;26,636168;13733,67826;434,604779;5398,179345;18,732205;2361,296424
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327166;50277572;mean;227,732069;311,587553;17,958297;3159,800308;10,356577;15,524601;13499,01091;403,22282;6245,218779;25,98934;2391,640126
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327196;50277573;mean;198,786046;389,888797;19,182561;3644,541687;9,056557;15,44211;13706,58857;399,292469;6380,489336;15,208663;2477,84768
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327226;50277574;mean;288,875952;393,919155;35,919651;3596,699358;11,298038;15,677211;13774,15819;433,720934;5876,460085;16,379358;2444,310793
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327256;50277575;mean;264,588959;318,404323;41,465364;3207,031755;9,570395;12,596364;13796,30218;344,829077;5965,767212;20,50657;2398,106219
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327286;50277576;mean;206,030058;242,597917;37,808242;3319,066054;8,809399;21,477006;13349,75458;311,75232;5599,750653;14,798006;2311,184424
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327316;50277577;mean;193,474818;250,153576;39,309691;3885,930978;21,312122;19,965828;13800,21;321,070664;5752,805911;31,602213;2431,58358
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327346;50277578;mean;211,002046;248,738235;31,785804;3689,392483;22,277687;10,743067;12941,58586;634,820128;5721,397158;32,394504;2354,413697
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327376;50277579;mean;196,69416;264,334836;17,699161;4347,380001;6,51006;8,216402;13503,70105;756,423326;5149,335418;14,876768;2426,517118
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327406;50277580;mean;214,542226;278,472244;23,935462;4522,873108;10,493754;6,622436;14026,45196;510,540091;5254,157391;10,33475;2485,842342
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327436;50277581;mean;413,344596;200,757183;23,05601;4342,174643;14,641538;6,282675;14076,83701;612,980319;5250,316483;7,857187;2494,824765
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327466;50277582;mean;541,227794;204,303865;19,414335;4081,206952;10,045109;9,868745;13520,31687;737,79226;5349,090036;7,801024;2448,106699
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327496;50277583;mean;864,328041;168,942641;17,731632;3600,271818;6,073435;10,041227;14172,12314;722,581764;5344,901407;7,157754;2491,415286
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327526;50277584;mean;1256,949905;220,390279;22,169232;3348,742883;6,129026;9,956462;14092,98205;698,431653;5541,845512;24,09635;2522,169335
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327556;50277585;mean;1105,030348;239,165131;21,501188;3452,098497;6,677331;14,849169;13779,88118;718,516745;4898,297538;23,82321;2425,984034
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327586;50277586;mean;1033,208152;219,172;22,882177;4028,269747;9,370929;14,094348;14806,20857;516,872186;5158,129393;7,588714;2581,579622
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327616;50277587;mean;1463,203042;218,807948;22,801876;4229,234605;9,461066;6,867626;14468,09581;503,138025;4650,182866;8,043281;2557,983615
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327646;50277588;mean;1257,106765;219,912745;23,533697;4604,395173;7,781576;7,618552;13273,85098;747,620107;4802,044329;9,725117;2495,358904
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327676;50277589;mean;1145,700651;188,807268;24,406015;5382,255823;7,536237;24,897289;13597,42201;776,93883;5171,744013;16,720334;2633,642847
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327706;50277590;mean;1166,31106;227,792679;22,2119;5265,395321;14,433595;25,49961;14509,72895;724,689998;5406,930344;15,386223;2737,837968
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327736;50277591;mean;1092,957493;208,192683;22,555631;5033,933999;15,57084;9,395135;14042,35525;724,172319;5431,276567;7,039078;2658,7449
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327766;50277592;mean;1120,235355;186,616302;21,478697;4647,960699;11,462948;7,065464;13798,31352;633,999839;5319,677414;14,480892;2576,129113
