metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;Total
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490398;50316346;mean;0,055751;0,060377;0,15186;0,065817;0,076423;0,076948;0,070475;0,058066;0,077683;0,080254;0,0773654
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490428;50316347;mean;0,056836;0,064269;0,157514;0,062819;0,075142;0,080846;0,07093;0,05944;0,07611;0,08398;0,0787886
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490458;50316348;mean;0,057579;0,062688;0,160916;0,056445;0,071072;0,079852;0,072391;0,058134;0,073547;0,080311;0,0772935
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490488;50316349;mean;0,054439;0,064545;0,147343;0,063733;0,07245;0,071193;0,07382;0,054045;0,074006;0,083055;0,0758629
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490518;50316350;mean;0,055843;0,064813;0,147673;0,072066;0,072359;0,073805;0,070041;0,054247;0,073714;0,083561;0,0768122
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490548;50316351;mean;0,053318;0,059537;0,150688;0,069975;0,071171;0,07358;0,069287;0,055508;0,070321;0,08518;0,0758565
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490578;50316352;mean;0,050847;0,060527;0,154588;0,064023;0,072326;0,071467;0,071941;0,054004;0,068944;0,080782;0,0749449
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490608;50316353;mean;0,051608;0,05911;0,144401;0,061492;0,069878;0,072604;0,072077;0,053823;0,068261;0,08767;0,0740924
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490638;50316354;mean;0,055232;0,060398;0,144562;0,061893;0,064454;0,071034;0,073347;0,056794;0,063646;0,088083;0,0739443
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490668;50316355;mean;0,056083;0,06296;0,144264;0,063269;0,069953;0,067801;0,070475;0,056232;0,061886;0,094371;0,0747294
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490698;50316356;mean;0,057645;0,065362;0,157639;0,064426;0,07118;0,067278;0,071431;0,051176;0,061585;0,087371;0,0755093
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490728;50316357;mean;0,051911;0,066219;0,160117;0,058543;0,071471;0,074198;0,075597;0,051864;0,063336;0,083083;0,0756339
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490758;50316358;mean;0,051887;0,062651;0,136459;0,060288;0,063289;0,067263;0,070839;0,050377;0,066031;0,079474;0,0708558
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490788;50316359;mean;0,054837;0,059943;0,138234;0,059769;0,061809;0,065607;0,072827;0,05099;0,071528;0,085886;0,072143
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490818;50316360;mean;0,056042;0,059082;0,142714;0,058101;0,068225;0,075592;0,071649;0,054875;0,071422;0,082888;0,074059
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490848;50316361;mean;0,054948;0,059778;0,143992;0,058959;0,065334;0,078538;0,072627;0,055503;0,068188;0,075651;0,0733518
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490878;50316362;mean;0,060415;0,059173;0,152469;0,057865;0,068764;0,080084;0,068634;0,055933;0,070864;0,075329;0,074953
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490908;50316363;mean;0,058374;0,059391;0,153269;0,058258;0,077082;0,073063;0,069805;0,057121;0,066709;0,08446;0,0757532
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490938;50316364;mean;0,055493;0,062488;0,140146;0,059906;0,072881;0,072969;0,074094;0,055653;0,068078;0,096151;0,0757859
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490968;50316365;mean;0,05626;0,064197;0,147602;0,059263;0,072387;0,071747;0,078352;0,057523;0,063304;0,090798;0,0761433
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490998;50316366;mean;0,057759;0,067598;0,138608;0,05715;0,072148;0,077021;0,079831;0,060767;0,062529;0,087425;0,0760836
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491028;50316367;mean;0,058712;0,065526;0,138852;0,060362;0,068945;0,085851;0,071843;0,055729;0,070039;0,082646;0,0758505
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491058;50316368;mean;0,059576;0,060201;0,148773;0,060244;0,070025;0,084657;0,073767;0,052627;0,068235;0,081617;0,0759722
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491088;50316369;mean;0,053815;0,058097;0,144452;0,062105;0,070466;0,080362;0,073848;0,050401;0,067255;0,082268;0,0743069
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491118;50316370;mean;0,053543;0,06381;0,143606;0,058767;0,068929;0,075182;0,074187;0,053799;0,070639;0,081154;0,0743616
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491148;50316371;mean;0,055247;0,064348;0,146706;0,062098;0,068524;0,073707;0,076746;0,052591;0,069655;0,078509;0,0748131
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491178;50316372;mean;0,056355;0,064843;0,14615;0,067915;0,070083;0,077135;0,072255;0,057061;0,066868;0,071049;0,0749714
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491208;50316373;mean;0,059054;0,05751;0,156391;0,063453;0,068296;0,076098;0,072798;0,05497;0,064661;0,071674;0,0744905
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491238;50316374;mean;0,055216;0,059668;0,152254;0,06729;0,072813;0,069333;0,084971;0,053874;0,066429;0,067853;0,0749701
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491268;50316375;mean;0,053504;0,060401;0,140422;0,065665;0,070387;0,070004;0,080954;0,052174;0,068124;0,074085;0,073572
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491298;50316376;mean;0,053517;0,05995;0,147259;0,059108;0,073883;0,073381;0,083207;0,050586;0,077623;0,084691;0,0763205
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491328;50316377;mean;0,053195;0,061402;0,147802;0,061105;0,071662;0,076941;0,078217;0,049525;0,067651;0,081064;0,0748564
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491358;50316378;mean;0,054763;0,060286;0,162572;0,056882;0,072433;0,07332;0,078475;0,050439;0,067799;0,079729;0,0756698
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491388;50316379;mean;0,058111;0,060502;0,156708;0,060086;0,069794;0,069478;0,081443;0,050422;0,068084;0,079364;0,0753992
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491418;50316380;mean;0,05435;0,063696;0,153949;0,064398;0,080521;0,066087;0,077031;0,049162;0,064362;0,078131;0,0751687
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491448;50316381;mean;0,051293;0,063365;0,162178;0,067227;0,070557;0,065382;0,073973;0,048261;0,064694;0,079842;0,0746772
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491478;50316382;mean;0,052327;0,064449;0,164363;0,060008;0,070254;0,068904;0,074465;0,049444;0,070912;0,088081;0,0763207
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491508;50316383;mean;0,054839;0,059589;0,158816;0,063474;0,079448;0,072241;0,075274;0,053242;0,067267;0,079402;0,0763592
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491538;50316384;mean;0,058113;0,059865;0,150943;0,064027;0,075972;0,070502;0,076487;0,052873;0,060626;0,07581;0,0745218
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491568;50316385;mean;0,056401;0,059537;0,14219;0,067872;0,080464;0,071109;0,071242;0,055178;0,061291;0,0759;0,0741184
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491598;50316386;mean;0,057642;0,063111;0,150847;0,06574;0,081093;0,068646;0,070657;0,054695;0,067201;0,081365;0,0760997
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491628;50316387;mean;0,055061;0,062163;0,152985;0,06387;0,071808;0,07057;0,072283;0,054034;0,079499;0,082019;0,0764292
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491658;50316388;mean;0,054027;0,059105;0,142362;0,061523;0,074629;0,071968;0,077889;0,05604;0,075616;0,080202;0,0753361
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491688;50316389;mean;0,057389;0,059292;0,156871;0,060745;0,075851;0,068717;0,080577;0,058405;0,078075;0,076343;0,0772265
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491718;50316390;mean;0,058484;0,060951;0,161108;0,064358;0,07732;0,07143;0,081108;0,055404;0,067068;0,078929;0,077616
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491748;50316391;mean;0,056806;0,064104;0,160412;0,067882;0,073072;0,066845;0,073367;0,060036;0,067124;0,079331;0,0768979
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491778;50316392;mean;0,056142;0,062662;0,150616;0,063911;0,063398;0,076955;0,068264;0,056707;0,075825;0,08365;0,075813
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491808;50316393;mean;0,059651;0,061765;0,157697;0,062179;0,064141;0,077375;0,074338;0,05422;0,074006;0,082219;0,0767591
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491838;50316394;mean;0,062932;0,060125;0,157197;0,060567;0,075055;0,083147;0,071855;0,052911;0,074584;0,080911;0,0779284
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491868;50316395;mean;0,064047;0,063555;0,151887;0,05661;0,073714;0,077139;0,075249;0,053686;0,075765;0,082501;0,0774153
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491898;50316396;mean;0,062472;0,063933;0,138343;0,056696;0,07583;0,071794;0,073543;0,052879;0,069628;0,075833;0,0740951
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491928;50316397;mean;0,053631;0,06172;0,140614;0,068253;0,073684;0,070167;0,074328;0,051708;0,069106;0,075612;0,0738823
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491958;50316398;mean;0,053482;0,05729;0,146997;0,071927;0,072478;0,072326;0,074;0,053382;0,076206;0,076072;0,075416
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509491988;50316399;mean;0,056314;0,060397;0,157972;0,06223;0,074436;0,07589;0,073377;0,049115;0,077284;0,082615;0,076963
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492018;50316400;mean;0,057184;0,059222;0,150098;0,054849;0,075463;0,072217;0,071743;0,050315;0,073261;0,079702;0,0744054
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492048;50316401;mean;0,055958;0,062885;0,150889;0,063225;0,081692;0,069336;0,070025;0,052815;0,07245;0,076705;0,075598
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492078;50316402;mean;0,054284;0,058818;0,1426;0,06133;0,08056;0,070719;0,067708;0,053762;0,068246;0,075807;0,0733834
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492108;50316403;mean;0,050209;0,058119;0,135899;0,055494;0,071418;0,071975;0,070061;0,049358;0,064912;0,072777;0,0700222
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492138;50316404;mean;0,055075;0,059025;0,134685;0,055777;0,067359;0,075536;0,073731;0,049983;0,066025;0,07363;0,0710826
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492168;50316405;mean;0,056081;0,059606;0,145102;0,059228;0,069304;0,070042;0,073502;0,051148;0,06902;0,07327;0,0726303
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492198;50316406;mean;0,057473;0,063113;0,144147;0,060003;0,075417;0,074278;0,07415;0,050449;0,078422;0,068633;0,0746085
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492228;50316407;mean;0,058026;0,057525;0,146012;0,059185;0,07145;0,077679;0,070136;0,052129;0,083932;0,075129;0,0751203
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492258;50316408;mean;0,052977;0,059532;0,170624;0,054232;0,066218;0,075584;0,076954;0,052992;0,072813;0,081112;0,0763038
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492288;50316409;mean;0,054893;0,063583;0,157845;0,058233;0,073629;0,076269;0,074853;0,055518;0,069926;0,079857;0,0764606
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492318;50316410;mean;0,0536;0,067689;0,152318;0,067474;0,073216;0,074839;0,066571;0,056775;0,068078;0,082061;0,0762621
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492348;50316411;mean;0,055045;0,064707;0,153369;0,06801;0,079954;0,070251;0,06846;0,054535;0,069911;0,080631;0,0764873
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492378;50316412;mean;0,05645;0,059951;0,149229;0,094424;0,075177;0,071232;0,066898;0,051696;0,080936;0,080373;0,0786366
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492408;50316413;mean;0,053989;0,058156;0,151925;0,096268;0,072346;0,067321;0,06873;0,050013;0,080423;0,081079;0,078025
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492438;50316414;mean;0,052472;0,0616;0,1709;0,067035;0,070495;0,073938;0,075164;0,053798;0,074996;0,083414;0,0783812
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492468;50316415;mean;0,052879;0,060663;0,17086;0,065573;0,071509;0,069439;0,074792;0,054193;0,072419;0,088535;0,0780862
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492498;50316416;mean;0,054131;0,061678;0,150743;0,071488;0,073786;0,069718;0,078108;0,054601;0,074615;0,084684;0,0773552
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492528;50316417;mean;0,055522;0,059597;0,139512;0,067573;0,073871;0,073801;0,074344;0,053326;0,07279;0,079737;0,0750073
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492558;50316418;mean;0,057592;0,059965;0,13703;0,060505;0,071287;0,078323;0,077511;0,056002;0,079354;0,083293;0,0760862
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492588;50316419;mean;0,05458;0,061523;0,13998;0,066911;0,07048;0,079149;0,073905;0,049686;0,076102;0,083486;0,0755802
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492618;50316420;mean;0,054795;0,063074;0,145691;0,064531;0,064789;0,081497;0,070916;0,049278;0,072924;0,088306;0,0755801
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492648;50316421;mean;0,059942;0,061393;0,141283;0,062528;0,069059;0,083729;0,069039;0,049597;0,075195;0,086818;0,0758583
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492678;50316422;mean;0,059833;0,061195;0,130912;0,063683;0,070868;0,082365;0,073311;0,052406;0,070805;0,083504;0,0748882
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492708;50316423;mean;0,05685;0,057874;0,12908;0,061625;0,063602;0,080621;0,075159;0,053725;0,06682;0,085203;0,0730559
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492738;50316424;mean;0,05365;0,063875;0,14148;0,059723;0,063865;0,077128;0,067388;0,050592;0,073431;0,080581;0,0731713
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492768;50316425;mean;0,053148;0,061523;0,148432;0,064771;0,067112;0,069053;0,06295;0,050141;0,072016;0,076723;0,0725869
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492798;50316426;mean;0,051482;0,057426;0,143215;0,065302;0,071249;0,073045;0,070037;0,05097;0,070052;0,076535;0,0729313
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492828;50316427;mean;0,055152;0,057655;0,130924;0,068212;0,070181;0,078032;0,074209;0,053508;0,075601;0,081374;0,0744848
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492858;50316428;mean;0,055927;0,059303;0,129951;0,074786;0,069948;0,076903;0,068248;0,056091;0,071951;0,077572;0,074068
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492888;50316429;mean;0,051786;0,063031;0,1332;0,069708;0,068151;0,077986;0,070094;0,049481;0,071924;0,075223;0,0730584
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492918;50316430;mean;0,050116;0,060658;0,133455;0,069532;0,072077;0,073248;0,07145;0,05103;0,070871;0,073534;0,0725971
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492948;50316431;mean;0,053407;0,060265;0,14976;0,066047;0,077089;0,070212;0,071398;0,058118;0,06406;0,077609;0,0747965
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509492978;50316432;mean;0,057081;0,058971;0,159729;0,068312;0,080514;0,074008;0,072388;0,054657;0,068429;0,070904;0,0764993
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493008;50316433;mean;0,055933;0,066502;0,152609;0,067003;0,076163;0,075416;0,070719;0,05768;0,069222;0,079086;0,0770333
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493038;50316434;mean;0,055825;0,066842;0,151846;0,071417;0,075808;0,074007;0,072947;0,056298;0,068454;0,07496;0,0768404
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493068;50316435;mean;0,055389;0,066527;0,145099;0,073688;0,082768;0,071586;0,070346;0,053104;0,072949;0,074241;0,0765697
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493098;50316436;mean;0,059982;0,064749;0,141384;0,064499;0,084641;0,075593;0,072841;0,050704;0,071182;0,07755;0,0763125
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493128;50316437;mean;0,058858;0,061821;0,137116;0,059822;0,080917;0,078842;0,069735;0,051885;0,067023;0,076902;0,0742921
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493158;50316438;mean;0,061106;0,060848;0,140207;0,06748;0,079109;0,077811;0,065661;0,050985;0,066562;0,078103;0,0747872
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493188;50316439;mean;0,064502;0,058717;0,148867;0,06469;0,083638;0,077226;0,069134;0,053504;0,07119;0,075334;0,0766802
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493218;50316440;mean;0,055741;0,05783;0,154396;0,065907;0,082531;0,074023;0,071092;0,056336;0,076689;0,074389;0,0768934
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493248;50316441;mean;0,053386;0,055627;0,145505;0,060088;0,078498;0,07406;0,075847;0,052048;0,070235;0,080218;0,0745512
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493278;50316442;mean;0,054132;0,056458;0,152545;0,059694;0,079299;0,073692;0,075898;0,047455;0,071428;0,081602;0,0752203
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493308;50316443;mean;0,055208;0,057879;0,163706;0,057015;0,068911;0,078126;0,070704;0,04824;0,068789;0,080194;0,0748772
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493338;50316444;mean;0,05411;0,060785;0,157064;0,065411;0,070412;0,083085;0,071594;0,051184;0,070972;0,077949;0,0762566
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493368;50316445;mean;0,050695;0,061365;0,14933;0,064083;0,073769;0,074894;0,070376;0,056108;0,070909;0,076974;0,0748503
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493398;50316446;mean;0,050037;0,063837;0,152656;0,061678;0,073385;0,078496;0,066564;0,063628;0,069512;0,081617;0,076141
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493428;50316447;mean;0,051063;0,066966;0,1552;0,055922;0,072438;0,081673;0,072054;0,057271;0,07052;0,077676;0,0760783
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493458;50316448;mean;0,05245;0,064741;0,154479;0,055981;0,065568;0,083866;0,076598;0,055537;0,065897;0,078896;0,0754013
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493488;50316449;mean;0,054196;0,061809;0,147592;0,063668;0,066036;0,082649;0,076173;0,051422;0,064013;0,077782;0,074534
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493518;50316450;mean;0,056047;0,060637;0,162114;0,066941;0,062305;0,079228;0,07573;0,052089;0,070056;0,080617;0,0765764
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493548;50316451;mean;0,058136;0,063659;0,156223;0,062412;0,066485;0,074115;0,07349;0,054705;0,070783;0,080946;0,0760954
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493578;50316452;mean;0,053697;0,060232;0,141124;0,061048;0,076921;0,068863;0,071788;0,051566;0,072121;0,080936;0,0738296
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493608;50316453;mean;0,057396;0,057488;0,150048;0,061311;0,074231;0,068008;0,074173;0,049988;0,071537;0,083716;0,0747896
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493638;50316454;mean;0,058576;0,057593;0,147999;0,059614;0,083414;0,075882;0,077424;0,050696;0,067556;0,072608;0,0751362
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493668;50316455;mean;0,056542;0,058563;0,156219;0,058093;0,072953;0,067586;0,075483;0,052927;0,064816;0,073247;0,0736429
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493698;50316456;mean;0,055022;0,062435;0,140055;0,059253;0,073342;0,067967;0,07825;0,051788;0,068665;0,079582;0,0736359
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493728;50316457;mean;0,055605;0,057779;0,130869;0,06282;0,078365;0,067312;0,081721;0,052692;0,066518;0,080398;0,0734079
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493758;50316458;mean;0,053082;0,05728;0,136837;0,056963;0,075798;0,070151;0,081867;0,04966;0,065996;0,076796;0,072443
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493788;50316459;mean;0,054632;0,060112;0,125568;0,056128;0,075741;0,069372;0,077823;0,047042;0,064911;0,070747;0,0702076
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493818;50316460;mean;0,053048;0,061603;0,110168;0,060142;0,072239;0,072255;0,072846;0,0522;0,067056;0,069752;0,0691309
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493848;50316461;mean;0,053149;0,062042;0,100206;0,066123;0,069253;0,08627;0,07212;0,055685;0,067124;0,069779;0,0701751
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493878;50316462;mean;0,055646;0,05781;0,090418;0,068059;0,067618;0,090405;0,075945;0,05476;0,066621;0,076231;0,0703513
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493908;50316463;mean;0,05673;0,062703;0,092316;0,067524;0,063508;0,088596;0,073805;0,056162;0,068079;0,07724;0,0706663
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493938;50316464;mean;0,063086;0,063302;0,100279;0,067236;0,074848;0,072112;0,06998;0,051867;0,069068;0,074114;0,0705892
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493968;50316465;mean;0,057;0,061908;0,119627;0,065032;0,072166;0,070716;0,068807;0,051656;0,062191;0,06943;0,0698533
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509493998;50316466;mean;0,057899;0,056625;0,12756;0,062581;0,070887;0,072159;0,075371;0,054293;0,069052;0,070317;0,0716744
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494028;50316467;mean;0,060456;0,057136;0,110646;0,057709;0,070428;0,078654;0,069584;0,055414;0,06782;0,07517;0,0703017
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494058;50316468;mean;0,057283;0,058246;0,124009;0,061009;0,072708;0,082042;0,069109;0,051775;0,071701;0,079922;0,0727804
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494088;50316469;mean;0,058806;0,058303;0,132523;0,055792;0,068892;0,081188;0,067423;0,050769;0,075887;0,073346;0,0722929
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494118;50316470;mean;0,058149;0,057972;0,126898;0,059515;0,073579;0,07346;0,07426;0,052063;0,069564;0,072851;0,0718311
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494148;50316471;mean;0,056447;0,060413;0,120066;0,059683;0,074546;0,075141;0,070281;0,051917;0,061115;0,077563;0,0707172
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494178;50316472;mean;0,053118;0,062039;0,132989;0,065815;0,068514;0,076378;0,069461;0,055002;0,066602;0,077899;0,0727817
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494208;50316473;mean;0,056624;0,059609;0,131044;0,066181;0,069599;0,082049;0,068839;0,054029;0,062632;0,080152;0,0730758
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494238;50316474;mean;0,057927;0,058917;0,133712;0,063759;0,069219;0,078883;0,070346;0,054515;0,06916;0,077495;0,0733933
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494268;50316475;mean;0,057122;0,057425;0,125365;0,061966;0,068275;0,077082;0,066899;0,051811;0,071212;0,071809;0,0708966
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494298;50316476;mean;0,058712;0,060232;0,129954;0,059668;0,07354;0,075811;0,068614;0,049799;0,064543;0,072686;0,0713559
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494328;50316477;mean;0,057489;0,059535;0,130244;0,065218;0,074754;0,076448;0,06938;0,048859;0,066783;0,079185;0,0727895
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494358;50316478;mean;0,056522;0,060573;0,132023;0,06083;0,074572;0,075659;0,073648;0,051576;0,074115;0,081117;0,0740635
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494388;50316479;mean;0,056098;0,061119;0,134953;0,059338;0,076927;0,077182;0,069432;0,054262;0,074018;0,07265;0,0735979
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494418;50316480;mean;0,059176;0,059393;0,149201;0,064884;0,0785;0,079829;0,068205;0,048353;0,075624;0,07151;0,0754675
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494448;50316481;mean;0,060079;0,060387;0,139392;0,06284;0,073959;0,074225;0,062507;0,047035;0,067392;0,072443;0,0720259
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494478;50316482;mean;0,053151;0,063672;0,151693;0,069784;0,06924;0,072889;0,063986;0,047655;0,06266;0,074861;0,0729591
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494508;50316483;mean;0,055823;0,065012;0,150602;0,072971;0,068999;0,06684;0,062119;0,048449;0,065742;0,078959;0,0735516
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494538;50316484;mean;0,058068;0,068155;0,148311;0,065458;0,070139;0,068423;0,059536;0,065426;0,072948;0,074965;0,0751429
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494568;50316485;mean;0,059015;0,06435;0,166698;0,067556;0,076767;0,066828;0,065185;0,061519;0,074293;0,074968;0,0777179
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494598;50316486;mean;0,055866;0,067181;0,166576;0,062142;0,078161;0,070414;0,067445;0,065611;0,072563;0,073537;0,0779496
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494628;50316487;mean;0,057103;0,066748;0,151728;0,059131;0,072338;0,069943;0,078292;0,05844;0,06473;0,07741;0,0755863
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494658;50316488;mean;0,053285;0,063905;0,149109;0,060618;0,071141;0,072039;0,071923;0,054649;0,071603;0,076388;0,074466
